anime_id,genre_id 
5244,9
5244,20
5244,21
5244,22
12187,10
12187,3
31553,2
31553,17
31553,18
1477,4
1477,10
1477,25
1477,9
24655,40
24655,1
24655,14
1368,10
1368,25
1368,32
1368,9
2392,5
2392,10
2392,42
18465,10
18465,12
18465,20
18465,21
18465,22
852,10
852,0
852,1
852,20
852,21
852,22
9865,10
9865,11
9865,12
6399,24
3652,10
3652,25
3652,33
3652,3
3652,15
22763,0
22763,25
22763,26
22763,3
5710,10
1091,4
1091,0
1091,23
1091,8
1091,14
1091,19
7877,0
7877,2
7877,20
7877,21
7877,22
28149,4
28149,39
28149,35
28149,6
28149,23
28149,8
28149,24
28149,2
28149,14
28149,19
28149,3
34136,0
34136,1
34136,2
34136,14
34136,30
131,4
131,5
131,10
131,6
131,30
879,0
879,7
879,8
879,1
879,30
879,37
1642,6
1642,7
1642,30
5712,5
5712,6
5712,42
5712,20
5712,21
5712,22
14189,31
14189,25
14189,1
14189,2
14189,9
14189,3
885,39
885,0
885,6
3974,4
3974,10
3974,14
9047,4
9047,14
9047,17
9047,18
2203,4
2203,5
2203,0
2203,14
2203,19
156,4
156,0
156,6
156,7
156,1
156,30
156,17
156,18
29,4
29,0
29,11
29,8
29,14
29,26
12149,24
12149,14
18893,4
18893,14
18893,26
11633,4
11633,10
11633,34
11633,26
11633,3
11633,29
17269,4
17269,0
17269,14
17269,19
1476,4
1476,10
1476,25
1476,9
15201,4
15201,23
15201,8
26349,10
26349,26
26349,20
26349,21
26349,22
17641,10
17641,40
17641,1
17641,2
17641,14
25389,4
25389,5
25389,10
25389,6
25389,27
25389,28
25389,9
25389,17
25389,18
6783,0
6783,25
6783,1
32930,10
32930,35
32930,6
32930,7
32930,9
6291,4
6291,5
6291,23
6291,8
27631,4
27631,6
27631,8
27631,14
134,4
134,0
134,8
134,33
134,14
5929,0
5929,11
28825,10
28825,2
28825,26
28825,20
28825,21
28825,22
5291,27
5291,28
12679,10
12679,20
12679,21
12679,22
9366,10
9366,2
9366,30
1021,0
1021,24
1021,1
1021,30
6707,4
6707,10
6707,34
6707,6
6707,9
6707,3
207,4
207,5
207,6
207,7
207,9
207,3
1424,5
1424,10
1424,9
3468,0
3468,1
3468,2
3468,30
3468,30
3468,37
3468,20
3468,21
3468,22
2518,10
1241,0
1241,23
1241,8
1241,14
1241,19
32792,4
32792,0
32792,23
32792,8
32792,14
32792,19
5252,4
5252,10
5252,6
5252,9
5252,17
5252,18
19221,10
19221,1
19221,2
165,4
165,0
165,23
165,24
165,25
165,33
165,1
165,14
13267,10
13267,9
13267,20
13267,21
13267,22
25,4
25,5
25,10
25,35
25,14
25,9
5538,5
5538,6
5538,9
5538,20
5538,21
5538,22
5538,3
24365,10
24365,2
24365,26
2129,0
2129,1
2129,2
8481,0
8481,1
8481,2
1050,5
1050,10
1050,14
1050,9
1222,0
1222,1
1222,30
1222,20
1222,21
1222,22
1069,4
1069,5
1069,0
1069,23
1069,14
1069,9
13349,11
13349,36
13349,1
23359,4
23359,10
23359,8
15583,10
15583,40
15583,23
15583,1
15583,2
15583,14
5096,5
5096,10
5096,6
5096,42
5096,9
906,5
906,10
906,6
906,14
906,9
18393,4
18393,5
18393,10
18393,6
18393,7
18393,9
1391,5
1391,14
1391,9
1391,16
2037,10
2037,6
2037,7
2037,1
2037,2
2037,30
1773,4
1773,5
1773,27
1773,28
5228,4
5228,41
5228,0
5228,26
5228,16
389,4
389,6
389,14
3199,5
3199,20
3199,21
3199,22
9124,10
9124,16
327,10
327,6
327,7
327,30
130,4
130,5
130,10
130,0
130,6
130,30
2216,4
2216,0
2216,11
2216,27
2216,28
2216,13
2216,26
31680,10
31680,0
31680,1
31680,9
31680,37
31680,20
31680,21
31680,22
15731,10
15731,0
15731,20
15731,21
15731,22
696,10
696,40
696,1
696,14
696,9
696,19
12015,4
12015,10
12015,25
12015,17
12015,18
11553,10
11553,1
11553,2
11553,20
11553,21
11553,22
181,4
181,35
181,23
181,14
181,9
181,19
2608,4
2608,41
2608,26
2608,16
1327,4
1327,10
1327,0
1327,1
1327,2
1327,9
1327,16
2922,0
2922,16
4037,4
4037,5
4037,10
4037,0
4037,14
4037,19
24625,4
24625,23
24625,14
8768,1
8768,2
8768,30
256,0
256,23
256,1
256,14
256,19
16009,6
16009,25
435,5
435,10
435,0
435,6
435,7
435,23
435,1
435,30
10110,10
10110,35
10110,40
10110,1
10110,2
8246,4
8246,10
8246,27
8246,28
8246,9
8246,17
8246,18
1203,11
1203,24
770,0
770,14
11499,10
11499,35
11499,31
11499,1
11499,9
11499,3
29786,10
29786,35
29786,2
959,5
959,0
959,11
959,1
10294,4
10294,17
10294,18
10294,3
10713,4
10713,25
10713,17
10713,18
10713,3
28285,4
28285,10
28285,35
28285,6
28285,40
28285,7
28285,1
28285,2
28285,3
10798,25
10798,3
12711,10
12711,40
12711,24
12711,1
12711,2
12711,30
4752,0
4752,25
4752,1
4752,30
4752,3
4752,29
183,2
183,9
183,16
798,0
798,8
798,26
28771,5
28771,38
28771,9
5251,4
5251,10
5251,2
68,5
68,10
68,14
68,9
68,17
68,18
2553,0
2553,11
2553,20
2553,21
2553,22
13335,4
13335,0
13335,11
13335,3
1392,0
1392,14
1392,9
1392,16
19193,23
19193,32
19193,33
19193,14
506,0
506,1
506,30
20903,0
20903,2
20903,3
142,5
142,10
142,34
142,0
142,6
142,7
142,25
142,1
142,30
1004,0
1004,33
1004,1
1004,20
1004,21
1004,22
10918,0
10918,24
10918,14
10918,20
10918,21
10918,22
3358,10
3358,0
3358,27
3358,28
76,4
76,10
76,0
76,7
76,17
76,18
32698,10
32698,35
32698,6
32698,40
32698,1
32698,26
31722,4
31722,5
31722,35
31722,6
31722,9
31722,3
31414,10
31414,1
31414,2
31414,30
31414,20
31414,21
31414,22
353,10
353,7
353,30
1060,10
1060,35
1060,26
10178,0
10178,36
10178,20
10178,21
10178,22
19369,10
19369,6
19369,40
19369,12
14267,5
14267,25
14267,2
14267,17
14267,18
14267,3
19291,4
19291,5
19291,10
19291,6
19291,42
792,5
792,10
792,9
3674,10
3674,12
3674,2
167,5
167,10
167,0
167,6
167,23
167,14
167,9
5909,10
5909,40
5909,12
5909,2
24037,38
24037,33
5233,5
5233,10
5233,6
2014,4
2014,10
2014,32
2014,9
24459,6
1006,4
1006,10
1006,1
1006,2
1006,14
1006,9
1006,19
27899,4
27899,0
27899,31
27899,25
27899,33
27899,26
27899,3
3972,4
3972,38
3972,9
25519,0
25519,6
25519,7
25519,20
25519,21
25519,22
30869,4
30869,31
30869,25
30869,26
30869,3
1536,4
1536,10
1536,6
1536,2
1536,9
1536,3
1475,4
1475,10
1475,25
1475,9
13837,10
13837,25
13837,32
13837,9
13837,16
10703,5
10703,10
10703,25
10703,32
10703,9
2672,6
23311,4
23311,34
23311,6
23311,7
23311,3
1852,10
1852,2
1852,20
1852,21
1852,22
2228,10
2228,16
15591,10
15591,20
15591,21
15591,22
1808,10
1808,6
1808,7
1808,1
1808,2
1808,30
489,10
489,0
489,20
489,21
489,22
489,3
2286,5
2286,6
2954,10
3469,0
3469,1
3469,2
3469,30
3469,30
3469,37
3469,20
3469,21
3469,22
8460,4
8460,9
8460,3
2929,5
2929,0
2929,14
2929,19
31,0
31,23
31,33
31,14
1212,5
1212,23
1212,14
1212,9
11179,10
11179,1
11179,20
11179,21
11179,22
9959,0
9959,11
12067,4
12067,11
12067,1
12067,13
2903,4
2903,10
2903,27
2903,28
2903,2
2903,9
2254,23
2254,8
2254,14
2254,9
960,5
960,0
960,11
960,1
1577,4
1577,10
1577,32
1577,26
5667,10
5667,35
5667,40
5667,2
5667,14
5667,9
4189,0
4189,1
33094,10
33094,20
33094,21
33094,22
21435,5
21435,10
21435,20
21435,21
21435,22
11701,31
11701,25
11701,15
1589,0
1589,26
1589,20
1589,21
1589,22
9340,10
7972,10
7972,42
7972,20
7972,21
7972,22
2817,5
2817,6
2817,42
2817,1
19163,10
19163,40
19163,23
19163,1
19163,2
19163,14
1684,10
9135,4
9135,5
9135,10
9135,0
9135,6
9135,7
9135,8
9135,9
25183,4
25183,0
25183,26
23703,5
23703,14
10870,10
10870,23
10870,14
1825,0
1825,11
1825,9
31158,10
31158,11
31158,12
31665,0
31665,24
31665,2
2204,31
2204,25
2204,15
1691,4
1691,6
1691,7
1691,1
1691,9
31227,25
31227,9
31952,10
31952,1
31952,2
1426,4
1426,5
1426,10
1426,9
10624,4
10624,33
10624,14
520,1
520,30
3342,4
3342,31
3342,14
3342,30
3342,37
3342,3
6325,4
6325,10
6325,27
6325,28
6325,9
6325,17
6325,18
27787,10
27787,40
27787,1
27787,2
27787,9
3965,10
3965,36
3965,1
3965,20
3965,21
3965,22
32051,4
32051,5
32051,10
32051,6
32051,9
32051,17
32051,18
1010,4
1010,5
1010,10
1010,27
1010,28
1010,9
1010,3
13429,14
399,4
399,8
399,1
399,14
399,19
5947,10
8115,5
8115,6
8115,19
2126,4
2126,5
2126,10
2126,9
2126,3
7870,10
7870,7
7870,2
10396,4
10396,10
10396,27
10396,28
16592,4
16592,31
16592,25
16592,33
29067,10
29067,26
29067,20
29067,21
29067,22
501,5
501,10
501,6
501,42
501,9
17535,6
17535,7
17535,9
9032,9
9032,16
9032,17
9032,18
1878,0
1878,11
1878,30
9213,0
9213,24
9213,14
9213,20
9213,21
9213,22
16353,10
16353,1
16353,2
30829,24
30829,2
30829,20
30829,21
30829,22
3268,14
2460,10
2460,0
2460,1
2253,4
2253,0
2253,23
2253,14
2253,9
1238,5
1238,10
1238,6
1238,9
8769,10
8769,26
8769,20
8769,21
8769,22
6896,10
11835,4
11835,6
11835,11
11835,27
11835,28
16123,38
16123,2
16123,20
16123,21
16123,22
30187,25
15751,4
15751,10
15751,6
15751,12
15751,9
6572,4
6572,0
6572,6
6572,1
6572,2
6572,3
2585,0
2585,23
2585,8
2585,14
560,4
560,0
560,23
560,8
560,14
23725,4
23725,35
23725,7
23725,8
23725,14
21737,10
21737,0
21737,20
21737,21
21737,22
1146,10
1146,40
1146,1
1146,14
1146,9
10629,5
2820,4
2820,5
2820,10
2820,42
113,4
113,1
113,14
113,19
970,5
970,11
18177,10
18177,0
18177,9
18177,16
2548,0
2548,11
2548,20
2548,21
2548,22
101,0
101,1
101,20
101,21
101,22
101,3
103,5
103,10
103,6
103,7
103,1
103,30
15927,10
15927,3
3744,0
3744,11
3744,42
3744,1
3744,13
6880,4
6880,31
6880,14
484,5
484,9
484,3
476,0
476,1
476,16
14811,10
14811,2
14811,20
14811,21
14811,22
242,10
242,0
242,36
242,2
242,20
242,21
242,22
9931,0
9931,42
9931,20
9931,21
9931,22
33241,1
33241,20
33241,21
33241,22
31499,10
31499,1
9938,11
9938,26
9938,20
9938,21
9938,22
822,4
822,41
822,0
822,26
822,16
2408,4
2408,5
2408,10
2408,0
2408,14
2408,9
2927,0
2927,1
2927,2
17643,10
17643,2
17643,20
17643,21
17643,22
1419,4
1419,5
1419,10
1419,9
158,0
158,1
158,30
158,30
158,37
158,20
158,21
158,22
1190,5
1190,10
1190,9
1190,16
23421,10
23421,25
23421,17
23421,18
5984,0
5984,36
5984,1
5984,20
5984,21
5984,22
10464,10
10464,40
10464,12
10464,2
10483,4
10483,11
10483,13
4715,0
4715,6
4715,33
4715,15
2978,4
2978,5
2978,34
2978,31
2978,23
2978,14
2978,9
8726,10
8726,20
8726,21
8726,22
3125,10
3125,6
3125,1
3125,30
3125,29
30641,10
30641,2
30641,9
24591,10
24591,42
24591,3
25755,0
25755,9
25755,16
30790,0
30790,9
30790,16
2125,4
2125,5
2125,9
2125,3
763,4
763,5
763,10
763,23
763,14
656,10
656,0
656,11
656,1
656,3
2969,4
2969,23
2969,8
2969,14
6676,4
6676,23
6676,3
25731,4
25731,23
25731,14
23383,10
23383,38
23383,26
10531,5
10531,10
10531,25
10531,32
10531,9
2656,5
2656,10
2656,42
2656,14
15925,5
15925,10
15925,6
15925,42
15925,9
20509,4
20509,10
20509,6
20509,7
344,0
344,2
344,14
344,3
18229,5
18229,14
21039,5
21039,14
31324,35
4551,5
4551,6
4551,11
4551,7
27969,0
27969,25
27969,20
27969,21
27969,22
7337,10
7337,11
7337,12
12729,10
12729,34
12729,35
12729,1
12729,2
20853,4
20853,5
20853,10
20853,6
20853,1
20853,9
666,5
666,0
666,6
666,31
666,9
666,3
666,29
29583,10
29583,2
29583,9
29583,16
633,5
633,0
633,1
633,30
1590,4
1590,5
1590,10
1590,6
1439,4
1439,5
1439,10
1439,25
1439,9
10050,24
1064,5
1064,10
1064,23
1064,14
1064,9
2488,5
2488,6
14575,10
14575,20
14575,21
14575,22
84,5
84,0
84,23
84,8
84,14
84,19
17505,4
17505,6
17505,11
17505,27
17505,28
17505,13
17505,9
17505,17
17505,18
1655,10
1655,24
23673,10
23673,1
23673,2
23673,30
21031,42
21031,7
21031,30
815,4
815,9
815,16
17137,5
17137,0
17137,6
17137,30
7662,31
7662,25
7662,30
7662,3
2942,10
2942,20
2942,21
2942,22
1764,10
1764,0
1764,2
1764,9
1764,20
1764,21
1764,22
1764,16
1170,5
1170,10
1170,6
1170,7
1170,9
1170,3
1081,4
1081,5
1081,0
1081,14
1081,26
1081,19
4884,5
4884,0
4884,6
3352,4
3352,5
3352,10
3352,23
3352,14
20977,10
20977,2
20977,26
5332,4
5332,10
5332,0
5332,8
5332,1
1744,5
1744,10
1744,0
1744,6
1744,42
1744,7
1744,1
1744,2
1744,30
8457,4
8457,10
8457,7
8457,9
8457,17
8457,18
8457,3
878,4
878,23
878,1
878,14
4038,4
4038,10
4038,9
4038,3
31245,1
31245,2
4970,4
4970,5
4970,13
1078,10
4138,5
4138,0
4138,6
4138,42
4138,20
4138,21
4138,22
5593,4
5593,26
2665,5
2665,10
2665,6
2665,42
2665,9
2676,5
2676,6
2676,42
2676,14
2676,9
408,4
408,5
408,0
408,6
408,14
32696,10
32696,3
551,4
551,27
551,28
551,9
551,16
32648,10
32648,9
32648,20
32648,21
32648,22
15225,10
15225,40
15225,1
15225,2
15225,26
15225,3
8074,4
8074,35
8074,31
8074,3
6064,10
6064,12
483,4
483,0
483,14
483,19
483,17
483,18
10628,4
10628,5
10628,35
10628,6
10628,7
10628,2
10628,9
1972,5
1972,10
1972,25
5273,16
1288,10
1288,23
1288,32
1288,14
2269,4
2269,23
2269,8
2269,14
2269,19
601,10
601,39
601,33
465,5
465,10
465,6
465,9
1117,5
1117,10
1117,0
1117,6
1117,42
10862,10
10862,0
10862,9
10862,16
710,10
710,0
710,1
10334,4
10334,5
10334,10
10334,11
10334,1
10334,13
20709,4
20709,10
20709,8
20709,30
15793,4
15793,24
15793,14
21573,4
21573,24
21573,14
1815,4
1815,6
1815,3
15307,6
15307,42
15307,7
15307,30
8098,4
8098,0
8098,23
8098,8
8098,14
198,4
198,25
198,17
198,18
23319,4
23319,5
23319,23
23319,14
19251,10
19251,40
19251,24
19251,1
19251,2
19251,30
2009,4
2009,10
2009,0
2009,27
2009,28
2009,20
2009,21
2009,22
2009,16
9611,10
9611,7
9611,1
9611,26
9611,3
50,10
50,7
50,1
50,26
50,3
31771,10
31771,2
31771,9
31771,20
31771,21
31771,22
2986,10
2986,2
2986,26
2986,16
3076,7
3076,1
3076,30
1373,0
1614,4
1614,9
1614,16
15109,4
15109,10
15109,25
15109,9
15109,3
5684,4
5684,10
5684,6
5684,7
5684,30
5684,20
5684,21
5684,22
908,10
908,6
908,9
505,10
505,7
505,30
15863,4
15863,23
15863,2
15863,14
15863,26
15863,19
246,5
246,10
246,6
246,1
246,9
18835,4
18835,36
18835,3
6574,10
6574,26
6574,20
6574,21
6574,22
5150,10
5150,1
5150,2
5150,9
30300,10
30300,34
30300,35
30300,1
30300,2
714,10
714,12
714,1
714,2
714,9
2336,10
2336,38
2336,9
2336,3
4312,4
4312,27
4312,28
13261,9
13261,16
13261,17
13261,18
2407,10
2407,42
2407,14
2407,9
519,10
519,0
519,1
519,9
330,10
330,0
330,35
330,1
330,9
6712,10
6712,1
6712,3
28299,10
28299,1
28299,2
28299,30
17875,10
17875,1
17875,20
17875,21
17875,22
3292,10
3292,2
3292,26
168,4
168,5
168,0
168,14
168,17
168,18
573,4
573,5
573,10
573,0
573,40
573,27
573,28
573,23
573,1
573,14
573,9
6153,5
6153,6
6153,14
6153,9
1302,5
1302,0
1302,14
1302,19
5034,4
5034,31
1548,0
1548,25
1548,14
2555,0
2555,30
2555,20
2555,21
2555,22
33969,25
33969,33
565,4
565,5
565,0
565,11
565,8
565,14
27957,10
855,0
855,1
855,2
855,30
855,37
5832,4
5832,0
5832,16
4703,6
4703,42
4703,7
4703,1
4703,30
4703,17
4703,18
33302,10
33302,0
33302,9
33302,16
15911,10
15911,2
15911,26
15911,20
15911,21
15911,22
764,5
764,10
764,23
764,14
764,9
764,16
10479,4
10479,10
10479,34
10479,2
10479,9
10479,3
8756,34
8756,7
8756,1
8756,30
20787,4
20787,25
20787,14
20787,26
1450,5
1450,10
1450,0
1450,23
1450,14
10163,4
10163,25
10163,17
10163,18
10163,15
2649,10
2649,6
2649,42
2649,14
2649,9
117,5
117,10
117,6
117,1
1250,5
1250,10
1250,6
1250,7
1250,1
1250,17
1250,18
31389,4
31389,6
31389,7
31389,9
31389,3
653,10
653,14
5521,4
5521,10
5521,40
5521,12
5521,1
191,10
191,1
191,20
191,21
191,22
14833,5
14833,34
14833,6
14833,11
14833,1
20221,10
20221,20
20221,21
20221,22
3655,4
3655,10
3655,0
3655,6
3655,9
3655,3
6030,4
6030,10
6030,35
6030,14
6030,17
6030,18
463,4
463,5
463,10
463,6
463,9
463,17
463,18
2107,4
2107,5
2107,6
2107,9
1094,4
1094,5
1094,10
1094,6
1094,9
1094,17
1094,18
238,4
238,5
238,27
238,28
238,9
238,17
238,18
18041,4
18041,10
18041,0
18041,7
18041,26
3256,23
3256,8
3256,14
3256,19
17080,4
17080,0
17080,23
17080,8
17080,14
18277,4
18277,35
18277,6
18277,40
18277,2
18277,9
18277,3
18277,29
30321,4
30321,35
30321,6
30321,2
30321,9
30321,3
30321,29
33558,4
33558,6
13333,24
13333,2
13333,20
13333,21
13333,22
8022,10
27,4
27,3
27,29
3791,9
3791,16
11266,4
11266,34
11266,6
11266,9
11266,3
22433,4
22433,6
22433,23
22433,8
22433,9
485,10
2512,5
2512,10
2512,25
2512,32
2512,9
2658,5
2658,6
2658,42
2658,14
2658,9
6930,5
6930,10
6930,6
6930,42
6401,24
3568,10
3568,9
3568,16
1441,0
1441,6
1441,11
1441,42
1441,25
15699,10
15699,12
15699,14
30991,10
30991,2
30991,26
30991,20
30991,21
30991,22
14753,10
14753,1
14753,2
14753,9
13469,20
13469,21
13469,22
18295,4
18295,23
18295,19
3958,10
3958,2
3958,9
3958,3
32574,4
32574,6
32574,9
32574,17
32574,18
32574,3
32574,29
845,5
845,6
845,9
32953,24
1090,4
1090,5
1090,0
1090,23
1090,8
1090,14
1090,19
1722,10
1722,35
1722,6
1722,40
1722,1
2472,4
2472,5
2472,10
2472,6
2472,9
4437,4
4437,27
4437,28
4437,9
4437,3
1237,4
1237,5
1237,10
1237,6
1237,9
1237,17
1237,18
13659,10
13659,26
13659,20
13659,21
13659,22
2141,5
2141,0
108,5
108,10
108,6
108,33
108,9
161,4
161,10
161,11
161,13
161,9
527,4
527,5
527,10
527,6
527,42
2182,6
2182,14
13599,0
13599,25
13599,2
13599,14
4664,4
4664,10
4664,13
32175,10
32175,30
32175,20
32175,21
32175,22
1171,5
1171,10
1171,34
1171,6
1171,7
1171,9
1171,3
6381,4
6381,35
6381,7
6381,8
6381,14
11793,10
11793,0
11793,20
11793,21
11793,22
4663,4
4663,5
4663,11
4663,27
4663,28
4663,9
2113,4
2113,6
2113,7
2113,9
3036,4
3036,5
3036,10
3036,1
3036,9
25157,4
25157,10
25157,35
25157,6
25157,40
25157,7
25157,1
25157,2
25157,9
25157,3
2427,5
2427,6
2427,42
7058,5
7058,0
7058,6
7058,30
7058,9
7058,37
28405,4
28405,10
28405,2
28405,9
9544,4
9544,31
9544,14
1983,0
2756,0
2756,6
2756,14
5065,10
5065,24
5065,12
5065,1
10444,4
10444,5
10444,10
10444,6
10444,9
332,5
332,10
332,6
332,7
332,9
2677,5
2677,10
2677,6
2677,42
2677,14
2677,9
2661,5
2661,10
19645,5
19645,10
19645,6
19645,42
21681,10
21681,2
21681,26
21681,20
21681,21
21681,22
1030,42
31989,24
31989,2
3859,25
3859,32
3859,33
3859,14
3859,30
10804,11
10804,26
10804,20
10804,21
10804,22
10805,10
10805,24
10805,9
10805,3
10536,10
10536,1
10536,30
22817,25
22817,9
17259,10
17259,2
17259,9
17259,16
335,10
335,7
335,25
335,9
335,3
738,4
738,5
738,10
738,6
738,9
2294,4
2294,0
2294,23
2294,8
2294,1
2294,14
2294,19
443,10
443,35
443,1
443,14
20939,10
20939,1
20939,2
12753,4
12753,38
12753,25
12753,9
15651,4
15651,38
15651,25
15651,9
1255,5
1255,6
1255,14
1255,9
1259,5
1259,14
1259,9
1381,4
1381,8
1381,1
1381,14
1381,19
867,5
867,10
867,6
867,7
867,3
869,5
869,10
869,6
869,7
869,9
2013,4
2013,10
2013,0
2013,32
2013,9
5141,10
5141,11
5141,2
5141,26
5141,16
2683,4
2683,0
2683,6
2683,31
2683,27
2683,28
2683,25
2683,2
3051,6
3051,24
3051,1
3051,30
5764,10
5764,35
5764,6
5764,40
5764,7
5525,4
5525,34
5525,6
5525,7
5525,8
5525,30
49,10
49,7
49,1
49,26
49,3
1292,4
1292,5
1292,13
3549,4
3549,5
3549,9
5578,5
5578,10
5578,25
5578,32
5578,9
3203,10
3203,2
3203,30
10638,10
10638,14
10638,26
2654,5
2654,6
2654,42
2654,9
2393,5
2393,10
2393,6
2393,42
12875,9
12875,16
287,9
287,16
20689,10
20689,25
20689,17
20689,18
27829,4
27829,23
27829,8
27829,14
1410,23
1410,14
1410,9
1410,16
953,4
953,5
953,0
953,25
953,14
953,30
10298,10
10298,2
10298,30
147,0
147,1
147,20
147,21
147,22
16732,10
16732,2
16732,20
16732,21
16732,22
844,5
844,9
844,3
6299,10
7761,10
3225,10
3225,2
3225,20
3225,21
3225,22
6288,4
6288,23
6288,14
6288,19
2926,0
2926,1
2926,2
272,4
272,0
272,25
28683,4
28683,5
28683,6
28683,9
326,31
326,36
326,25
326,3
10711,10
10711,2
2744,10
2744,2
2744,26
5753,4
5753,6
5753,7
5753,30
1329,0
1329,11
2193,5
2193,10
2193,0
2193,6
2193,11
2193,1
22273,38
22273,33
868,5
868,10
868,6
868,7
868,9
5226,4
5226,5
5226,11
15077,42
15077,20
15077,21
15077,22
541,4
541,10
541,40
541,14
541,9
541,19
32174,10
32174,0
32174,24
10834,10
10834,1
10834,2
10834,17
10834,18
5356,4
5356,26
15611,4
15611,5
15611,34
15611,38
15611,9
20479,4
20479,10
20479,6
20479,14
21395,10
21395,42
21395,9
2398,5
2398,10
2398,0
2398,42
2398,14
32410,14
32410,26
3727,5
3727,10
30694,4
30694,5
30694,10
30694,6
30694,27
30694,28
30694,9
30694,17
30694,18
12231,4
12231,5
12231,10
12231,6
12231,27
12231,28
12231,14
12231,9
12231,17
12231,18
1906,0
1906,6
1906,11
1906,7
1906,1
1906,30
1906,3
1206,0
1206,11
1206,20
1206,21
1206,22
940,10
940,35
940,1
940,9
940,3
2808,4
2808,23
2808,14
2808,9
4483,0
4483,7
4483,9
4483,20
4483,21
4483,22
99,10
99,0
99,6
99,7
1196,10
1196,12
16444,6
16444,3
4062,9
4062,16
5597,10
5597,1
5597,3
12467,35
12467,1
12467,2
12467,26
10928,10
10928,1
4114,10
4114,6
4114,7
1526,4
1526,5
1526,0
1526,6
1526,42
4921,5
2111,4
2111,5
2111,38
2111,42
15963,10
15963,40
15963,12
15963,2
4063,4
4063,10
4063,35
4063,40
4063,17
4063,18
9355,10
9355,35
9355,40
9793,4
9793,6
9793,8
6380,4
6380,10
6380,14
3089,0
3089,8
944,4
944,5
944,14
944,26
3457,0
3457,25
3457,1
3457,30
3457,3
3457,29
935,4
935,14
935,17
935,18
14951,24
92,5
92,0
92,23
92,14
92,19
713,0
713,1
713,3
3006,10
3006,20
3006,21
3006,22
13931,5
13931,10
13931,0
13931,6
13931,7
13931,1
13931,30
2675,6
2648,10
2648,6
2648,42
2634,10
2634,6
2634,42
2634,14
2634,9
4726,5
4726,6
27525,4
27525,10
27525,6
27525,7
27525,20
27525,21
27525,22
664,5
664,10
664,0
664,6
664,8
664,9
3508,4
3508,39
3508,6
3508,23
3508,24
3508,33
3508,1
3508,14
6795,39
6795,6
6795,24
6795,14
4639,10
4639,14
386,10
386,1
386,9
386,16
1663,5
1663,0
1663,11
1663,20
1663,21
1663,22
3335,0
3335,11
3335,1
3335,30
3335,20
3335,21
3335,22
13271,4
13271,5
13271,9
13271,17
13271,18
6980,31
6980,42
6980,25
6980,3
28623,4
28623,0
28623,6
28623,31
8068,34
8068,3
17247,4
17247,35
17247,6
17247,2
17247,26
30307,10
30307,35
30307,6
30307,40
30307,1
30307,26
6512,10
6512,40
6512,1
8423,10
8423,16
418,5
418,10
418,9
6713,10
6713,24
2486,10
2486,0
2486,1
2486,9
2486,20
2486,21
2486,22
2486,3
1231,4
1231,5
1231,10
1231,40
1231,23
1231,14
16694,10
16694,35
16694,31
16694,1
16694,9
16694,3
3861,4
3861,10
3861,9
3861,3
536,5
536,10
536,6
536,7
536,9
1147,4
1147,10
1147,40
1147,14
1147,9
1147,19
7861,5
7861,10
7861,0
7861,11
7861,1
7861,30
807,4
807,5
807,0
807,6
807,9
306,10
306,35
306,6
306,12
32977,10
32977,24
282,4
282,0
282,25
282,1
282,26
11697,10
11697,2
11697,9
11697,16
104,5
104,10
104,0
104,31
104,33
104,1
104,30
104,3
24727,10
24727,7
6948,25
6948,1
6948,3
5675,35
5675,23
5675,9
5675,16
1521,0
8369,10
8369,35
8369,42
8369,2
8369,9
8369,20
8369,21
8369,22
2597,5
2597,10
2597,25
2597,32
2597,9
2660,6
1858,10
1858,2
1858,20
1858,21
1858,22
411,4
411,5
411,0
411,23
411,14
411,9
14645,6
14645,1
14645,30
14645,3
9013,10
9013,20
9013,21
9013,22
1374,5
1374,14
1374,9
1432,4
1432,5
1432,10
1432,9
3345,10
3345,1
3345,30
3345,20
3345,21
3345,22
2152,10
2152,0
2152,6
2152,11
2152,14
7769,10
7769,12
7769,1
33190,7
10448,0
10825,10
10825,27
10825,28
10825,20
10825,21
10825,22
4618,4
4618,0
4618,23
4618,2
4618,14
10884,38
10884,2
10884,20
10884,21
10884,22
4015,10
4015,1
4015,2
4015,9
4581,4
4581,31
4581,27
4581,28
152,4
152,14
152,17
152,18
75,4
75,0
75,23
75,8
75,14
341,0
341,25
341,9
30344,10
30344,0
30344,24
3009,4
3009,0
3009,9
3009,16
3088,1
3088,20
3088,21
3088,22
712,4
712,5
712,10
712,23
712,8
9117,1
9117,2
1278,10
1278,7
1278,1
1278,30
1674,4
1674,9
1674,16
6149,10
6149,42
6149,2
6149,20
6149,21
6149,22
2813,5
2813,10
2813,0
2813,6
2813,42
3627,10
3627,0
3627,6
3627,40
3627,1
1369,5
1369,10
1369,25
1369,9
2515,5
2515,10
2515,25
2515,32
2515,9
1313,4
1313,5
1313,10
1313,0
1313,6
1313,42
2670,5
2670,10
2670,6
2670,42
2670,9
381,5
381,0
381,6
381,11
381,27
381,28
381,1
381,30
654,10
654,14
655,10
655,14
22013,10
3485,10
3485,23
3485,14
32740,8
32740,2
11077,4
11077,31
11077,26
11077,3
11077,29
31326,10
31326,35
13357,10
13357,34
13357,35
13357,40
13357,1
13357,2
10189,4
10189,5
10189,9
10189,17
10189,18
19619,6
19619,7
19619,2
19619,30
15735,4
15735,5
15735,26
8134,10
21863,10
21863,35
21863,40
